814.00,0.00,105.19
814.00,0.00,105.19
814.00,0.00,105.19
825.00,0.00,105.14
796.00,0.00,105.09
825.00,0.00,104.17
840.00,0.00,105.13
840.00,0.00,105.13
840.00,0.00,105.90
840.00,0.00,105.90
840.00,0.00,105.90
1070.00,0.00,106.19
1070.00,0.00,106.16
1070.00,0.00,106.16
1070.00,0.00,106.19
1070.00,0.00,106.19
1172.00,0.00,106.19
1172.00,0.00,106.19
1172.00,0.00,106.19
1157.00,0.00,106.22
1142.00,0.00,106.25
1046.00,0.00,106.30
1046.00,0.00,106.30
1046.00,0.00,106.30
1046.00,0.00,106.30
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1021.00,0.00,106.18
1016.00,0.00,106.21
1016.00,0.00,105.71
1016.00,0.00,105.59
1016.00,0.00,106.09
1013.00,0.00,105.61
1013.00,0.00,105.61
1095.00,0.00,105.54
1095.00,0.00,105.54
1095.00,0.00,105.63
1095.00,0.00,106.02
1095.00,0.00,105.99
1095.00,0.00,106.46
1095.00,0.00,106.52
1095.00,0.00,106.44
1095.00,0.00,106.47
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1095.00,0.00,106.35
1077.00,0.00,106.35
1077.00,0.00,106.35
1077.00,0.00,106.35
1077.00,0.00,106.35
1077.00,0.00,106.35
1077.00,0.00,106.35
1077.00,0.00,106.35
777.00,0.00,106.29
777.00,0.00,106.29
828.00,0.00,106.52
781.00,0.00,106.41
803.00,0.00,106.12
803.00,0.00,106.65
784.00,0.00,106.66
784.00,0.00,106.66
784.00,0.00,106.66
791.00,0.00,106.66
808.00,0.00,105.79
791.00,0.00,105.80
808.00,0.00,105.79
791.00,0.00,106.54
808.00,0.00,106.53
808.00,0.00,106.53
808.00,0.00,106.53
808.00,0.00,106.53
796.00,0.00,105.80
796.00,0.00,105.91
784.00,0.00,105.73
769.00,0.00,105.80
769.00,0.00,106.05
764.00,0.00,106.01
784.00,0.00,105.99
1112.00,0.00,106.17
684.00,0.00,106.20
723.00,0.00,106.17
723.00,0.00,106.17
723.00,0.00,106.14
1037.00,0.00,105.20
1037.00,0.00,105.20
1037.00,0.00,105.20
1037.00,0.00,105.20
1009.00,0.00,105.21
1011.00,0.00,106.49
712.00,0.00,106.72
712.00,0.00,106.45
712.00,0.00,105.87
661.00,0.00,105.47
652.00,0.00,105.45
670.00,0.00,105.53
670.00,0.00,105.32
723.00,0.00,105.36
726.00,0.00,105.25
687.00,0.00,105.37
723.00,0.00,105.31
988.00,0.00,105.55
681.00,0.00,105.60
681.00,0.00,105.60
971.00,0.00,105.53
690.00,0.00,105.54
683.00,0.00,105.56
718.00,0.00,105.59
733.00,0.00,105.48
1008.00,0.00,105.44
981.00,0.00,105.63
981.00,0.00,105.63
1008.00,0.00,105.64
718.00,0.00,105.65
1046.00,0.00,106.95
1046.00,0.00,107.11
1046.00,0.00,106.85
971.00,0.00,106.46
968.00,0.00,106.55
913.00,0.00,106.77
968.00,0.00,106.65
947.00,0.00,106.54
1008.00,0.00,106.60
994.00,0.00,107.03
935.00,0.00,106.18
935.00,0.00,106.18
935.00,0.00,106.18
935.00,0.00,106.18
948.00,0.00,106.21
948.00,0.00,106.21
969.00,0.00,106.20
945.00,0.00,106.22
945.00,0.00,106.22
941.00,0.00,106.22
941.00,0.00,106.22
920.00,0.00,106.19
920.00,0.00,106.19
920.00,0.00,106.19
920.00,0.00,106.19
920.00,0.00,106.19
928.00,0.00,106.18
928.00,0.00,106.18
968.00,0.00,106.25
928.00,0.00,106.18
1052.00,0.00,104.56
1052.00,0.00,105.66
1052.00,0.00,105.66
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
1052.00,0.00,105.80
985.00,0.00,105.84
985.00,0.00,105.84
985.00,0.00,105.84
985.00,0.00,105.85
985.00,0.00,106.11
971.00,0.00,106.04
985.00,0.00,106.11
995.00,0.00,106.13
983.00,0.00,106.08
983.00,0.00,106.08
983.00,0.00,106.08
995.00,0.00,106.13
983.00,0.00,106.08
983.00,0.00,106.08
983.00,0.00,106.08
995.00,0.00,106.13
1028.00,0.00,105.22
739.00,0.00,104.79
739.00,0.00,104.79
739.00,0.00,104.88
739.00,0.00,104.88
740.00,0.00,104.86
1027.00,0.00,105.03
1027.00,0.00,105.03
1027.00,0.00,105.03
1027.00,0.00,104.84
1124.00,0.00,104.85
1027.00,0.00,104.84
1027.00,0.00,104.84
1027.00,0.00,104.84
1027.00,0.00,104.85
1027.00,0.00,104.85
1027.00,0.00,104.85
1027.00,0.00,104.85
1027.00,0.00,104.85
1027.00,0.00,105.97
1027.00,0.00,105.97
1027.00,0.00,106.61
1027.00,0.00,106.61
1027.00,0.00,106.61
1027.00,0.00,106.61
1027.00,0.00,106.61
1052.00,0.00,106.63
1021.00,0.00,106.67
1021.00,0.00,106.67
1021.00,0.00,106.67
1094.00,0.00,105.01
1094.00,0.00,105.01
1203.00,0.00,105.01
